sport,api_version,season,seasonId,weekNumber,gameNumber,seasonType,playerId,uniformNumber,uniformNumberDisplay,primaryPositionLk,secondaryPositionLk,first_name,last_name,full_name,week,game_num,season_type,G,GS,batting_PA,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_K,batting_SB,batting_SBA,batting_CS,batting_BA,batting_OBP,batting_SLG,batting_TB,batting_SF,batting_SH,AU_POINTS,pitching_W,pitching_L,pitching_ERA,pitching_SHO,pitching_CG,pitching_SV,pitching_IP_str,pitching_IP,pitching_QS,pitching_H,pitching_R,pitching_ER,pitching_HR,pitching_BB,pitching_SO,pitching_HBP,pitching_WP,pitching_WHIP,pitching_H9,pitching_HR9,pitching_BB9,pitching_SO9,pitching_SO/BB,pitching_RA9,pitching_PI,pitching_PI_balls,pitching_PI_strikes,pitcing_game_score,fielding_position,fielding_IP_str,fielding_IP,fielding_PO,fielding_A,fielding_E,fielding_DP,fielding_FLD%,fielding_CS,fielding_CS%,fielding_TC,fielding_CH,fielding_RF/9,type,teamId,homeTeamFlg
aux_softball,v1,2023,106,0,0,,3,1,1,OF,,Victoria,Hayward,Victoria Hayward,1,1,1,1,,4,1,1,0,0,0,0,0,3,0,0,0,0,0,0.0,0.75,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,367,0
aux_softball,v1,2023,106,0,0,,34,41,41,C,,Jordan,Roberts,Jordan Roberts,,,0,,,1,1,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,367,0
aux_softball,v1,2023,106,0,0,,297,6,6,OF,,Shannon,Rhodes,Shannon Rhodes,1,1,1,1,,3,3,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,7.0,7.0,2,0,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,366,1
aux_softball,v1,2023,106,0,0,,169,3,3,RHP,,Odicci,Alexander,Odicci Alexander,,,,,0,,,,,,,,,,,,,,,,,,,,,-16,0,1,63.0063,0,0,0,0.1,0.333,0,3,3,3,0,1,0,0,1,12.012012012012011,81.08108108108108,0.0,27.027027027027025,0.0,0.0,81.08108108108108,25,12,15,31.999000000000002,,,,,,,,,,,,,,Player,366,1
aux_softball,v1,2023,106,0,0,,659,16,16,LHP,,Brooke,Yanez,Brooke Yanez,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,26,0,0,4.6666665,0,0,0,3.0,3.0,0,3,2,2,1,1,1,0,0,1.3333333333333333,9.0,3.0,3.0,3.0,1.0,6.0,41,13,28,45.0,P,3.0,3.0,0,1,0,0,1.0,0,0.0,1,1,3.0,Player,366,1
aux_softball,v1,2023,106,0,0,,46,12,12,C,,Taylor,Edwards,Taylor Edwards,1,1,0,1,,2,2,1,2,0,0,1,2,0,0,0,0,0,0,1.0,1.0,2.5,5,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,C,4.0,4.0,6,0,0,0,1.0,0,0.0,6,6,13.5,Player,366,1
aux_softball,v1,2023,106,0,0,,278,0,00,RHP,,Rachel,Garcia,Rachel Garcia,1,1,1,1,0,3,3,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,54,0,0,0.0,0,0,0,3.2,3.667,0,1,0,0,0,2,6,2,0,0.8181074447777476,2.4543223343332428,0.0,4.9086446686664855,14.725934005999456,3.0,0.0,67,27,40,63.001000000000005,P,3.2,3.667,0,0,1,0,0.0,0,0.0,1,1,0.0,Player,366,1
aux_softball,v1,2023,106,0,0,,159,23,23,OF,,Amanda,Lorenz,Amanda Lorenz,1,1,1,1,,3,2,0,1,1,0,0,1,1,0,0,0,0,0,0.5,0.667,1.0,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,366,1
aux_softball,v1,2023,106,0,0,,7,13,13,C,,Sashel,Palacios,Sashel Palacios,1,1,1,1,,1,1,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,C,3.0,3.0,1,0,0,0,1.0,0,0.0,1,1,3.0,Player,366,1
aux_softball,v1,2023,106,0,0,,308,5,5,DP,,Danielle,Gibson,Danielle Gibson,1,1,1,1,,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,4,0,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,366,1
aux_softball,v1,2023,106,0,0,,198,96,96,IF,,Sis,Bates,Sis Bates,1,1,1,1,,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0.333,0.5,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,1,1,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,366,1
aux_softball,v1,2023,106,0,0,,37,52,52,IF,,Sam,Fischer,Sam Fischer,1,1,1,1,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,2,1,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,366,1
aux_softball,v1,2023,106,0,0,,31,47,47,IF,,Lilli,Piper,Lilli Piper,,,0,,,1,1,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,366,1
aux_softball,v1,2023,106,0,0,,12,10,10,IF,,Abby,Ramirez,Abby Ramirez,1,1,1,1,,2,2,0,0,0,0,0,0,0,0,2,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,1,1,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,366,1
aux_softball,v1,2023,106,0,0,,28,28,28,OF,,Haylie ,McCleney,Haylie  McCleney,1,1,1,1,,4,4,1,1,0,0,1,1,0,0,2,,,0,0.25,0.25,1.0,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,3,0,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,366,1
aux_softball,v1,2023,106,0,0,,655,26,26,IF,,Sydney,McKinney,Sydney McKinney,1,2,1,1,,5,5,0,1,0,0,0,0,0,0,2,0,0,0,0.2,0.2,0.2,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,0,7,0,0,1.0,0,0.0,7,7,9.0,Player,368,0
aux_softball,v1,2023,106,0,0,,307,4,4,RHP,,Georgina,Corrick,Georgina Corrick,1,2,,1,1,,,,,,,,,,,,,,,,,,,,,80,0,0,8.400084,0,0,0,3.1,3.333,0,6,6,4,1,2,2,0,0,2.4002400240024,16.2016201620162,2.7002700270027002,5.4005400540054005,5.4005400540054005,1.0,16.2016201620162,56,22,40,27.999000000000002,P,3.1,3.333,0,1,0,1,1.0,0,0.0,1,1,2.7002700270027002,Player,368,0
aux_softball,v1,2023,106,0,0,,657,97,97,C,,Delanie,Wisz,Delanie Wisz,,,0,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,368,0
aux_softball,v1,2023,106,0,0,,197,11,11,OF,,Aliyah,Andrews,Aliyah Andrews,1,2,1,1,,4,4,0,2,0,0,0,1,0,0,2,0,0,0,0.5,0.5,0.5,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,368,0
aux_softball,v1,2023,106,0,0,,310,46,46,C,,Mia,Davidson,Mia Davidson,1,2,1,1,,5,3,2,1,0,0,1,2,2,0,1,0,0,0,0.333,0.6,1.333,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,C,7.0,7.0,5,0,0,0,1.0,0,0.0,5,5,6.428571428571429,Player,368,0
aux_softball,v1,2023,106,0,0,,9,7,7,IF,,Anissa,Urtez,Anissa Urtez,1,2,1,1,,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.333,0.0,0,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,4,1,0,0,1.0,0,0.0,5,5,6.428571428571429,Player,368,0
aux_softball,v1,2023,106,0,0,,48,25,25,OF,,Megan,Wiggins,Megan Wiggins,1,2,1,1,,4,3,2,2,1,0,0,3,1,0,1,0,0,0,0.667,0.75,1.0,3,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,368,0
aux_softball,v1,2023,106,0,0,,30,30,30,IF,,Jessi,Warren,Jessi Warren,1,2,1,1,,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,4.1,4.333,1,0,1,1,0.5,0,0.0,2,2,2.077082852527117,Player,368,0
aux_softball,v1,2023,106,0,0,,84,18,18,OF,,Morgan,Zerkle,Morgan Zerkle,1,2,1,1,,5,5,1,2,0,0,0,0,0,0,1,0,0,0,0.4,0.4,0.4,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,368,0
aux_softball,v1,2023,106,0,0,,196,44,44,RHP,,Carrie,Eberle,Carrie Eberle,1,2,,1,0,,,,,,,,,,,,,,,,,,,,,114,1,0,1.9090736,0,0,0,3.2,3.667,0,3,1,1,0,2,3,0,2,1.3635124079629126,7.362967002999728,0.0,4.9086446686664855,7.362967002999728,1.5,2.4543223343332423,67,30,37,52.001000000000005,P,3.2,3.667,0,1,0,0,1.0,0,0.0,1,1,2.4543223343332428,Player,368,0
aux_softball,v1,2023,106,0,0,,305,9,9,IF,,Andrea,Filler,Andrea Filler,1,2,1,1,,4,4,1,3,0,0,1,2,0,0,0,0,0,0,0.75,0.75,1.5,6,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,9,1,1,1,0.909,0,0.0,11,11,12.857142857142858,Player,368,0
aux_softball,v1,2023,106,0,0,,39,88,88,DP,,Nadia,Taylor,Nadia Taylor,,,1,,,4,4,0,1,0,0,0,1,0,0,2,0,0,0,0.25,0.25,0.25,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,368,0
aux_softball,v1,2023,106,0,0,,159,23,23,OF,,Amanda,Lorenz,Amanda Lorenz,1,2,1,1,,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.25,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,366,1
aux_softball,v1,2023,106,0,0,,308,5,5,DP,,Danielle,Gibson,Danielle Gibson,1,2,1,1,,4,3,1,1,1,0,0,1,0,0,0,0,0,0,0.333,0.333,0.667,2,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,4,0,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,366,1
aux_softball,v1,2023,106,0,0,,658,99,99,P,,Elizabeth,Hightower,Elizabeth Hightower,1,2,,1,1,,,,,,,,,,,,,,,,,,,,,22,0,0,21.0,0,0,0,1.0,1.0,0,3,3,3,1,1,1,0,1,4.0,27.0,9.0,9.0,9.0,1.0,27.0,34,17,17,35.0,P,1.0,1.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,366,1
aux_softball,v1,2023,106,0,0,,28,28,28,OF,,Haylie ,McCleney,Haylie  McCleney,1,2,1,1,,4,4,1,0,0,0,0,2,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,3,0,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,366,1
aux_softball,v1,2023,106,0,0,,659,16,16,LHP,,Brooke,Yanez,Brooke Yanez,,,,,0,,,,,,,,,,,,,,,,,,,,,42,0,1,7.874902,0,0,0,2.2,2.667,0,4,3,3,1,2,6,1,0,2.249718785151856,13.498312710911136,3.374578177727784,6.749156355455568,20.247469066366705,3.0,10.123734533183352,68,26,50,42.001000000000005,,,,,,,,,,,,,,Player,366,1
aux_softball,v1,2023,106,0,0,,37,52,52,IF,,Sam,Fischer,Sam Fischer,1,2,1,1,,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,1,2,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,366,1
aux_softball,v1,2023,106,0,0,,12,10,10,IF,,Abby,Ramirez,Abby Ramirez,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,366,1
aux_softball,v1,2023,106,0,0,,7,13,13,C,,Sashel,Palacios,Sashel Palacios,1,2,1,1,,1,1,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,C,4.0,4.0,6,0,0,0,1.0,0,0.0,6,6,13.5,Player,366,1
aux_softball,v1,2023,106,0,0,,169,3,3,RHP,,Odicci,Alexander,Odicci Alexander,,,,,0,,,,,,,,,,,,,,,,,,,,,52,0,0,0.0,0,0,0,1.0,1.0,0,1,0,0,0,0,0,0,0,1.0,9.0,0.0,0.0,0.0,,0.0,11,2,9,51.0,,,,,,,,,,,,,,Player,366,1
aux_softball,v1,2023,106,0,0,,297,6,6,OF,,Shannon,Rhodes,Shannon Rhodes,1,2,1,1,,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0.333,0.5,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,7.0,7.0,0,0,1,0,0.0,0,0.0,1,1,0.0,Player,366,1
aux_softball,v1,2023,106,0,0,,198,96,96,IF,,Sis,Bates,Sis Bates,1,2,1,1,,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0.667,0.667,0.667,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,0,1,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,366,1
aux_softball,v1,2023,106,0,0,,31,47,47,IF,,Lilli,Piper,Lilli Piper,1,2,1,1,,4,4,2,3,1,0,0,0,0,0,0,0,0,0,0.75,0.75,1.0,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,1,2,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,366,1
aux_softball,v1,2023,106,0,0,,278,0,00,RHP,,Rachel,Garcia,Rachel Garcia,1,2,1,1,0,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0.0,0.25,0.0,0,0,0,66,0,0,3.000043,0,0,0,2.1,2.333,0,4,3,1,0,1,2,0,0,2.143163309044149,15.430775825117873,0.0,3.8576939562794683,7.715387912558937,2.0,11.573081868838404,56,17,39,41.999,P,2.1,2.333,0,1,0,0,1.0,0,0.0,1,1,3.8576939562794683,Player,366,1
aux_softball,v1,2023,106,0,0,,46,12,12,C,,Taylor,Edwards,Taylor Edwards,1,2,0,1,,3,2,1,1,0,0,1,2,1,0,1,0,0,0,0.5,0.667,2.0,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,C,3.0,3.0,5,0,0,0,1.0,0,0.0,5,5,15.0,Player,366,1
aux_softball,v1,2023,106,0,0,,19,17,17,LHP,,Haylie,Wagner,Haylie Wagner,1,3,,1,0,,,,,,,,,,,,,,,,,,,,,154,1,0,0.0,0,0,0,3.2,3.667,0,4,1,0,0,0,1,1,0,1.09080992637033,9.817289337332971,0.0,0.0,2.4543223343332428,inf,2.4543223343332423,51,11,40,52.001,P,3.2,3.667,0,0,1,0,0.0,0,0.0,1,1,0.0,Player,368,0
aux_softball,v1,2023,106,0,0,,84,18,18,OF,,Morgan,Zerkle,Morgan Zerkle,1,3,1,1,,5,5,1,2,0,0,0,0,0,0,1,0,0,0,0.4,0.4,0.4,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,368,0
aux_softball,v1,2023,106,0,0,,310,46,46,C,,Mia,Davidson,Mia Davidson,1,3,1,1,,4,3,2,1,0,0,1,1,1,0,1,0,0,0,0.333,0.5,1.333,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,C,7.0,7.0,4,1,0,0,1.0,0,0.0,5,5,6.428571428571429,Player,368,0
aux_softball,v1,2023,106,0,0,,48,25,25,OF,,Megan,Wiggins,Megan Wiggins,1,3,1,1,,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0.333,0.5,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,7.0,7.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,368,0
aux_softball,v1,2023,106,0,0,,9,7,7,IF,,Anissa,Urtez,Anissa Urtez,1,3,1,1,,4,4,1,2,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,2,1,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,368,0
aux_softball,v1,2023,106,0,0,,39,88,88,DP,,Nadia,Taylor,Nadia Taylor,,,1,,,4,4,1,2,0,0,1,2,0,0,1,0,0,0,0.5,0.5,1.25,5,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,368,0
aux_softball,v1,2023,106,0,0,,299,66,66,RHP,,Shannon,Saile,Shannon Saile,1,3,,1,1,,,,,,,,,,,,,,,,,,,,,64,0,0,105.0105,0,0,0,0.1,0.333,0,4,5,5,1,1,1,0,0,15.015015015015015,108.1081081081081,27.027027027027025,27.027027027027025,27.027027027027025,1.0,135.13513513513513,22,13,19,22.999000000000002,P,0.1,0.333,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,368,0
aux_softball,v1,2023,106,0,0,,196,44,44,RHP,,Carrie,Eberle,Carrie Eberle,1,3,,1,0,,,,,,,,,,,,,,,,,,,,,136,0,0,2.3333333,0,0,1,3.0,3.0,0,5,1,1,0,3,2,1,2,2.6666666666666665,15.0,0.0,9.0,6.0,0.6666666666666666,3.0,74,36,38,44.0,P,3.0,3.0,0,1,0,0,1.0,0,0.0,1,1,3.0,Player,368,0
aux_softball,v1,2023,106,0,0,,657,97,97,C,,Delanie,Wisz,Delanie Wisz,,,0,,,1,1,1,1,0,0,1,1,0,0,0,,,0,1.0,1.0,4.0,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,368,0
aux_softball,v1,2023,106,0,0,,197,11,11,OF,,Aliyah,Andrews,Aliyah Andrews,1,3,1,1,,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,2,0,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,368,0
aux_softball,v1,2023,106,0,0,,655,26,26,IF,,Sydney,McKinney,Sydney McKinney,1,3,1,1,,5,4,1,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,1.0,4,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,5,3,0,2,1.0,0,0.0,8,8,10.285714285714286,Player,368,0
aux_softball,v1,2023,106,0,0,,30,30,30,IF,,Jessi,Warren,Jessi Warren,1,3,1,1,,4,3,1,2,0,0,1,3,1,0,0,0,0,0,0.667,0.75,1.667,5,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,1,3,0,2,1.0,0,0.0,4,4,5.142857142857143,Player,368,0
aux_softball,v1,2023,106,0,0,,305,9,9,IF,,Andrea,Filler,Andrea Filler,1,3,1,1,,4,4,1,1,0,0,1,1,0,0,1,,,0,0.25,0.25,1.0,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,6,0,0,1,1.0,0,0.0,6,6,7.714285714285714,Player,368,0
aux_softball,v1,2023,106,0,0,,10,8,8,RHP,,Aleshia,Ocasio,Aleshia Ocasio,1,3,,1,0,,,,,,,,,,,,,,,,,,,,,46,0,0,0.0,0,0,0,3.0,3.0,0,2,0,0,0,1,0,0,1,1.0,6.0,0.0,3.0,0.0,0.0,0.0,40,13,27,54.0,P,3.0,3.0,0,1,0,0,1.0,0,0.0,1,1,3.0,Player,367,1
aux_softball,v1,2023,106,0,0,,38,77,77,IF,,Kelsey,Stewart-Hunter,Kelsey Stewart-Hunter,,,1,,,4,3,1,3,2,0,0,0,1,0,0,0,0,0,1.0,1.0,1.667,5,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,367,1
aux_softball,v1,2023,106,0,0,,294,35,35,OF,,Nicole,Mendes,Nicole Mendes,1,3,1,1,,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0.5,0.5,0.5,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,4.0,4.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,367,1
aux_softball,v1,2023,106,0,0,,3,1,1,OF,,Victoria,Hayward,Victoria Hayward,1,3,1,1,,5,2,1,0,0,0,0,0,1,1,1,0,0,0,0.0,0.5,0.0,0,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,2,0,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,367,1
aux_softball,v1,2023,106,0,0,,199,15,15,C,,Dejah,Mulipola,Dejah Mulipola,1,3,1,1,,5,5,1,2,0,0,1,4,0,0,0,0,0,0,0.4,0.4,1.0,5,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,C,4.0,4.0,6,0,0,0,1.0,0,0.0,6,6,13.5,Player,367,1
